tab 	magic_measurements
er_analyst_mail_names	er_citation_names	er_location_name	er_sample_name	er_site_name	er_specimen_name	er_synthetic_name	magic_experiment_name	magic_instrument_codes	magic_method_codes	magic_software_packages	measurement_csd	measurement_date	measurement_dec	measurement_description	measurement_flag	measurement_inc	measurement_magn_moment	measurement_number	measurement_positions	measurement_standard	measurement_temp	measurement_time_zone	treatment_ac_field	treatment_dc_field	treatment_dc_field_phi	treatment_dc_field_theta	treatment_temp
cromwell	This study	Aniakchak	NA94-3e	NA94-3	NA94-3e		NA94-3e:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.3	2019:01:04:14:50:00.00	189.8		g	53.2	2.963e-06	3	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	3.730e+02
cromwell	This study	Aniakchak	NA94-3e	NA94-3	NA94-3e		NA94-3e:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.4	2019:01:04:17:28:00.00	191.0		g	42.8	1.533e-06	4	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	4.730e+02
cromwell	This study	Aniakchak	NA94-3e	NA94-3	NA94-3e		NA94-3e:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.3	2019:01:05:10:16:00.00	191.9		g	53.3	1.843e-06	5	3	u	2.730e+02	SAN	0	0	0	0	4.730e+02
cromwell	This study	Aniakchak	NA94-3e	NA94-3	NA94-3e		NA94-3e:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.3	2019:01:05:12:39:00.00	193.7		g	53.7	4.074e-07	6	3	u	2.730e+02	SAN	0	0	0	0	5.730e+02
cromwell	This study	Aniakchak	NA94-3e	NA94-3	NA94-3e		NA94-3e:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.2	2019:01:05:14:53:00.00	193.5		g	50.7	3.839e-07	7	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	3.730e+02
cromwell	This study	Aniakchak	NA94-3e	NA94-3	NA94-3e		NA94-3e:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.2	2019:01:05:16:58:00.00	191.1		g	-75.9	8.079e-07	8	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	5.730e+02
cromwell	This study	Aniakchak	NA94-3e	NA94-3	NA94-3e		NA94-3e:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.2	2019:01:05:19:24:00.00	203.2		g	-88.0	1.128e-06	9	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	6.230e+02
cromwell	This study	Aniakchak	NA94-3e	NA94-3	NA94-3e		NA94-3e:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.2	2019:01:06:10:00:00.00	192.4		g	50.3	1.032e-07	10	3	u	2.730e+02	SAN	0	0	0	0	6.230e+02
cromwell	This study	Aniakchak	NA94-3e	NA94-3	NA94-3e		NA94-3e:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.3	2019:01:06:12:09:00.00	174.6		g	55.5	4.523e-08	11	3	u	2.730e+02	SAN	0	0	0	0	6.730e+02
cromwell	This study	Aniakchak	NA94-3e	NA94-3	NA94-3e		NA94-3e:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.2	2019:01:06:14:20:00.00	348.2		g	-89.3	1.054e-06	12	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	5.730e+02
cromwell	This study	Aniakchak	NA94-3e	NA94-3	NA94-3e		NA94-3e:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.1	2019:01:06:16:33:00.00	313.1		g	-88.6	1.191e-06	13	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	6.730e+02
cromwell	This study	Aniakchak	NA94-3e	NA94-3	NA94-3e		NA94-3e:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.2	2019:01:07:09:36:00.00	340.0		g	-88.8	1.215e-06	14	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	7.030e+02
cromwell	This study	Aniakchak	NA94-3e	NA94-3	NA94-3e		NA94-3e:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.5	2019:01:07:11:47:00.00	202.7		g	52.7	3.796e-08	15	3	u	2.730e+02	SAN	0	0	0	0	7.030e+02
cromwell	This study	Aniakchak	NA94-3e	NA94-3	NA94-3e		NA94-3e:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.3	2019:01:07:14:01:00.00	181.9		g	63.6	2.936e-08	16	3	u	2.730e+02	SAN	0	0	0	0	7.330e+02
cromwell	This study	Aniakchak	NA94-3e	NA94-3	NA94-3e		NA94-3e:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.2	2019:01:07:16:29:00.00	351.0		g	-89.0	1.213e-06	17	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	6.730e+02
cromwell	This study	Aniakchak	NA94-3e	NA94-3	NA94-3e		NA94-3e:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.1	2019:01:07:18:37:00.00	270.2		g	-89.3	1.227e-06	18	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	7.330e+02
cromwell	This study	Aniakchak	NA94-3f	NA94-3	NA94-3f		NA94-3f:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-NO:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.3	2019:01:04:09:46:00.00	228.6		g	-68.4	2.298e-06	1	3	u	2.730e+02	SAN	0	0	0	0	2.730e+02
cromwell	This study	Aniakchak	NA94-3f	NA94-3	NA94-3f		NA94-3f:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.3	2019:01:04:12:23:00.00	229.6		g	-68.5	2.239e-06	2	3	u	2.730e+02	SAN	0	0	0	0	3.730e+02
cromwell	This study	Aniakchak	NA94-3f	NA94-3	NA94-3f		NA94-3f:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.3	2019:01:04:14:51:00.00	228.6		g	-68.9	2.256e-06	3	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	3.730e+02
cromwell	This study	Aniakchak	NA94-3f	NA94-3	NA94-3f		NA94-3f:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.3	2019:01:04:17:28:00.00	231.7		g	-73.2	1.762e-06	4	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	4.730e+02
cromwell	This study	Aniakchak	NA94-3f	NA94-3	NA94-3f		NA94-3f:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.3	2019:01:05:10:17:00.00	230.1		g	-68.8	1.354e-06	5	3	u	2.730e+02	SAN	0	0	0	0	4.730e+02
cromwell	This study	Aniakchak	NA94-3f	NA94-3	NA94-3f		NA94-3f:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.3	2019:01:05:12:39:00.00	234.3		g	-68.7	3.234e-07	6	3	u	2.730e+02	SAN	0	0	0	0	5.730e+02
cromwell	This study	Aniakchak	NA94-3f	NA94-3	NA94-3f		NA94-3f:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.3	2019:01:05:14:53:00.00	231.7		g	-70.5	3.503e-07	7	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	3.730e+02
cromwell	This study	Aniakchak	NA94-3f	NA94-3	NA94-3f		NA94-3f:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.2	2019:01:05:16:58:00.00	243.1		g	-83.9	1.147e-06	8	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	5.730e+02
cromwell	This study	Aniakchak	NA94-3f	NA94-3	NA94-3f		NA94-3f:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.2	2019:01:05:19:25:00.00	244.3		g	-87.7	1.042e-06	9	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	6.230e+02
cromwell	This study	Aniakchak	NA94-3f	NA94-3	NA94-3f		NA94-3f:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.3	2019:01:06:10:00:00.00	223.4		g	-66.2	1.360e-07	10	3	u	2.730e+02	SAN	0	0	0	0	6.230e+02
cromwell	This study	Aniakchak	NA94-3f	NA94-3	NA94-3f		NA94-3f:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.3	2019:01:06:12:09:00.00	238.7		g	-64.4	8.450e-08	11	3	u	2.730e+02	SAN	0	0	0	0	6.730e+02
cromwell	This study	Aniakchak	NA94-3f	NA94-3	NA94-3f		NA94-3f:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.2	2019:01:06:14:20:00.00	240.5		g	-86.7	9.168e-07	12	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	5.730e+02
cromwell	This study	Aniakchak	NA94-3f	NA94-3	NA94-3f		NA94-3f:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.2	2019:01:06:16:33:00.00	258.0		g	-87.7	1.015e-06	13	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	6.730e+02
cromwell	This study	Aniakchak	NA94-3f	NA94-3	NA94-3f		NA94-3f:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.2	2019:01:07:09:37:00.00	265.4		g	-86.9	1.002e-06	14	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	7.030e+02
cromwell	This study	Aniakchak	NA94-3f	NA94-3	NA94-3f		NA94-3f:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.3	2019:01:07:11:48:00.00	215.2		g	-65.3	5.360e-08	15	3	u	2.730e+02	SAN	0	0	0	0	7.030e+02
cromwell	This study	Aniakchak	NA94-3f	NA94-3	NA94-3f		NA94-3f:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.2	2019:01:07:16:30:00.00	251.7		g	-88.4	9.756e-07	16	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	6.730e+02
cromwell	This study	Aniakchak	NA94-3f	NA94-3	NA94-3f		NA94-3f:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.2	2019:01:07:18:38:00.00	278.8		g	-88.2	9.963e-07	17	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	7.330e+02
cromwell	This study	Aniakchak	NA94-3f	NA94-3	NA94-3f		NA94-3f:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.2	2019:01:07:21:03:00.00	274.5		g	-88.0	1.014e-06	18	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	7.630e+02
cromwell	This study	Aniakchak	NA94-3f	NA94-3	NA94-3f		NA94-3f:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.4	2019:01:08:08:00:00.00	267.4		g	-66.8	4.110e-08	19	3	u	2.730e+02	SAN	0	0	0	0	7.630e+02
cromwell	This study	Aniakchak	NA97-10a	NA97-10	NA97-10a		NA97-10a:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-NO:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.6	2019:01:04:08:50:00.00	36.6		g	-11.8	2.102e-06	1	3	u	2.730e+02	SAN	0	0	0	0	2.730e+02
cromwell	This study	Aniakchak	NA97-10a	NA97-10	NA97-10a		NA97-10a:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.5	2019:01:04:11:50:00.00	32.9		g	-7.9	1.945e-06	2	3	u	2.730e+02	SAN	0	0	0	0	3.730e+02
cromwell	This study	Aniakchak	NA97-10a	NA97-10	NA97-10a		NA97-10a:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.6	2019:01:04:14:18:00.00	32.6		g	-8.6	1.930e-06	3	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	3.730e+02
cromwell	This study	Aniakchak	NA97-10a	NA97-10	NA97-10a		NA97-10a:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.6	2019:01:04:16:53:00.00	25.9		g	-5.0	1.544e-06	4	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	4.730e+02
cromwell	This study	Aniakchak	NA97-10a	NA97-10	NA97-10a		NA97-10a:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.6	2019:01:05:09:45:00.00	24.6		g	-2.2	1.514e-06	5	3	u	2.730e+02	SAN	0	0	0	0	4.730e+02
cromwell	This study	Aniakchak	NA97-10a	NA97-10	NA97-10a		NA97-10a:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.5	2019:01:05:12:09:00.00	2.1		g	12.1	7.364e-07	6	3	u	2.730e+02	SAN	0	0	0	0	5.730e+02
cromwell	This study	Aniakchak	NA97-10a	NA97-10	NA97-10a		NA97-10a:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.3	2019:01:05:14:24:00.00	2.4	average of multiple measurements	g	9.9	7.310e-07	7	2.0	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	3.730e+02
cromwell	This study	Aniakchak	NA97-10a	NA97-10	NA97-10a		NA97-10a:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.4	2019:01:05:16:31:00.00	359.1		g	-15.6	7.359e-07	8	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	5.730e+02
cromwell	This study	Aniakchak	NA97-10a	NA97-10	NA97-10a		NA97-10a:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.3	2019:01:05:18:58:00.00	4.1		g	-45.9	6.716e-07	9	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	6.230e+02
cromwell	This study	Aniakchak	NA97-10a	NA97-10	NA97-10a		NA97-10a:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.6	2019:01:06:09:35:00.00	1.1		g	9.0	4.415e-07	10	3	u	2.730e+02	SAN	0	0	0	0	6.230e+02
cromwell	This study	Aniakchak	NA97-10a	NA97-10	NA97-10a		NA97-10a:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.6	2019:01:06:11:42:00.00	4.6		g	3.6	2.153e-07	11	3	u	2.730e+02	SAN	0	0	0	0	6.730e+02
cromwell	This study	Aniakchak	NA97-10a	NA97-10	NA97-10a		NA97-10a:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.3	2019:01:06:13:53:00.00	7.1		g	-57.3	4.245e-07	12	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	5.730e+02
cromwell	This study	Aniakchak	NA97-10a	NA97-10	NA97-10a		NA97-10a:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.2	2019:01:06:16:07:00.00	11.7		g	-72.6	7.531e-07	13	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	6.730e+02
cromwell	This study	Aniakchak	NA97-10a	NA97-10	NA97-10a		NA97-10a:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.2	2019:01:07:09:09:00.00	8.5		g	-80.3	8.112e-07	14	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	7.030e+02
cromwell	This study	Aniakchak	NA97-10a	NA97-10	NA97-10a		NA97-10a:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.7	2019:01:07:11:22:00.00	0.1		g	4.1	1.348e-07	15	3	u	2.730e+02	SAN	0	0	0	0	7.030e+02
cromwell	This study	Aniakchak	NA97-10a	NA97-10	NA97-10a		NA97-10a:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-Z:DE-VM:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	3.8	2019:01:07:13:36:00.00	2.3	average of multiple measurements	g	8.0	9.997e-08	16	3.0	u	2.730e+02	SAN	0	0	0	0	7.330e+02
cromwell	This study	Aniakchak	NA97-10a	NA97-10	NA97-10a		NA97-10a:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.2	2019:01:07:15:41:00.00	3.1		g	-83.1	7.636e-07	17	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	6.730e+02
cromwell	This study	Aniakchak	NA97-10a	NA97-10	NA97-10a		NA97-10a:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.2	2019:01:07:18:13:00.00	17.1		g	-83.6	8.428e-07	18	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	7.330e+02
cromwell	This study	Aniakchak	NA97-10a	NA97-10	NA97-10a		NA97-10a:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.2	2019:01:07:20:43:00.00	11.5		g	-83.5	8.402e-07	19	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	7.630e+02
cromwell	This study	Aniakchak	NA97-10a	NA97-10	NA97-10a		NA97-10a:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.6	2019:01:08:07:37:00.00	350.2		g	3.3	7.986e-08	20	3	u	2.730e+02	SAN	0	0	0	0	7.630e+02
cromwell	This study	Aniakchak	NA97-10a	NA97-10	NA97-10a		NA97-10a:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.5	2019:01:08:10:02:00.00	349.3		g	3.2	4.833e-08	21	3	u	2.730e+02	SAN	0	0	0	0	7.830e+02
cromwell	This study	Aniakchak	NA97-10a	NA97-10	NA97-10a		NA97-10a:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	31.6	2019:01:08:12:07:00.00	91.7	average of multiple measurements	g	-85.7	4.191e-07	22	2.0	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	7.330e+02
cromwell	This study	Aniakchak	NA97-10a	NA97-10	NA97-10a		NA97-10a:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.2	2019:01:08:14:29:00.00	16.9		g	-86.6	7.632e-07	23	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	7.830e+02
cromwell	This study	Aniakchak	NA97-10a	NA97-10	NA97-10a		NA97-10a:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.2	2019:01:08:16:58:00.00	9.0		g	-88.0	7.318e-07	24	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	8.030e+02
cromwell	This study	Aniakchak	NA97-10a	NA97-10	NA97-10a		NA97-10a:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	1.6	2019:01:09:09:52:00.00	356.5		g	-28.7	2.757e-08	25	3	u	2.730e+02	SAN	0	0	0	0	8.030e+02
