tab	measurements
analysts	citations	description	dir_csd	dir_dec	dir_inc	experiment	instrument_codes	magn_moment	meas_n_orient	meas_temp	measurement	method_codes	quality	sequence	software_packages	specimen	standard	timestamp	treat_ac_field	treat_dc_field	treat_dc_field_phi	treat_dc_field_theta	treat_step_num	treat_temp
zhang	This study		0.9	35.4	5.2	NA92-42Da_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		3.174e-08	3.0	273.0	NA92-42Da_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI20	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	706	pmagpy-4.2.17	NA92-42Da	u	2019-01-08T11:33:00Z	0	0.0	0.0	0.0	20	783.0
zhang	This study		0.2	163.2	-86.9	NA92-42Da_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		1.68e-06	3.0	273.0	NA92-42Da_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI21	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	707	pmagpy-4.2.17	NA92-42Da	u	2019-01-08T13:30:00Z	0	3e-05	0.0	-90.0	21	733.0
zhang	This study		0.2	148.7	-87.6	NA92-42Da_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		1.6880000000000002e-06	3.0	273.0	NA92-42Da_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI22	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	708	pmagpy-4.2.17	NA92-42Da	u	2019-01-08T15:29:00Z	0	3e-05	0.0	-90.0	22	783.0
zhang	This study		0.6	317.7	0.8	NA92-42Db_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		2.198e-06	3.0	273.0	NA92-42Db_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI0	LT-NO:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	709	pmagpy-4.2.17	NA92-42Db	u	2019-01-04T10:52:00Z	0	0.0	0.0	0.0	0	273.0
zhang	This study		0.6	319.1	0.3	NA92-42Db_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		2.272e-06	3.0	273.0	NA92-42Db_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI1	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	710	pmagpy-4.2.17	NA92-42Db	u	2019-01-04T13:37:00Z	0	0.0	0.0	0.0	1	373.0
zhang	This study		0.5	320.5	-0.6	NA92-42Db_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		2.286e-06	3.0	273.0	NA92-42Db_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI2	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	711	pmagpy-4.2.17	NA92-42Db	u	2019-01-04T16:00:00Z	0	3e-05	0.0	-90.0	2	373.0
zhang	This study		0.7	317.5	-12.4	NA92-42Db_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		1.8480000000000001e-06	3.0	273.0	NA92-42Db_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI3	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	712	pmagpy-4.2.17	NA92-42Db	u	2019-01-05T09:01:00Z	0	3e-05	0.0	-90.0	3	473.0
zhang	This study		0.8	319.0	-1.9	NA92-42Db_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		1.78e-06	3.0	273.0	NA92-42Db_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI4	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	713	pmagpy-4.2.17	NA92-42Db	u	2019-01-05T11:17:00Z	0	0.0	0.0	0.0	4	473.0
zhang	This study		0.8	318.7	0.1	NA92-42Db_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		6.809999999999999e-07	3.0	273.0	NA92-42Db_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI5	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	714	pmagpy-4.2.17	NA92-42Db	u	2019-01-05T13:50:00Z	0	0.0	0.0	0.0	5	573.0
zhang	This study		0.9	317.9	-4.4	NA92-42Db_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		6.916e-07	3.0	273.0	NA92-42Db_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI6	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	715	pmagpy-4.2.17	NA92-42Db	u	2019-01-05T15:36:00Z	0	3e-05	0.0	-90.0	6	373.0
zhang	This study		0.3	321.7	-57.1	NA92-42Db_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		1.1259999999999999e-06	3.0	273.0	NA92-42Db_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI7	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	716	pmagpy-4.2.17	NA92-42Db	u	2019-01-05T17:42:00Z	0	3e-05	0.0	-90.0	7	573.0
zhang	This study		0.3	317.4	-71.4	NA92-42Db_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		1.144e-06	3.0	273.0	NA92-42Db_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI8	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	717	pmagpy-4.2.17	NA92-42Db	u	2019-01-06T08:15:00Z	0	3e-05	0.0	-90.0	8	623.0
zhang	This study		0.7	315.2	-12.3	NA92-42Db_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		3.021e-07	3.0	273.0	NA92-42Db_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI9	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	718	pmagpy-4.2.17	NA92-42Db	u	2019-01-06T10:32:00Z	0	0.0	0.0	0.0	9	623.0
zhang	This study		0.6	313.2	-8.4	NA92-42Db_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		1.7190000000000002e-07	3.0	273.0	NA92-42Db_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI10	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	719	pmagpy-4.2.17	NA92-42Db	u	2019-01-06T12:38:00Z	0	0.0	0.0	0.0	10	673.0
zhang	This study		0.2	308.3	-80.0	NA92-42Db_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		1.065e-06	3.0	273.0	NA92-42Db_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI11	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	720	pmagpy-4.2.17	NA92-42Db	u	2019-01-06T14:45:00Z	0	3e-05	0.0	-90.0	11	573.0
zhang	This study		0.2	318.6	-81.9	NA92-42Db_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		1.223e-06	3.0	273.0	NA92-42Db_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI12	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	721	pmagpy-4.2.17	NA92-42Db	u	2019-01-06T16:51:00Z	0	3e-05	0.0	-90.0	12	673.0
zhang	This study		0.2	316.5	-83.8	NA92-42Db_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		1.282e-06	3.0	273.0	NA92-42Db_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI13	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	722	pmagpy-4.2.17	NA92-42Db	u	2019-01-07T09:55:00Z	0	3e-05	0.0	-90.0	13	703.0
zhang	This study		1.2	315.2	-23.0	NA92-42Db_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		1.009e-07	3.0	273.0	NA92-42Db_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI14	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	723	pmagpy-4.2.17	NA92-42Db	u	2019-01-07T12:08:00Z	0	0.0	0.0	0.0	14	703.0
zhang	This study		1.7	316.3	-17.7	NA92-42Db_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		6.065e-08	3.0	273.0	NA92-42Db_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI15	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	724	pmagpy-4.2.17	NA92-42Db	u	2019-01-07T14:26:00Z	0	0.0	0.0	0.0	15	733.0
zhang	This study		0.1	301.0	-87.6	NA92-42Db_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		1.271e-06	3.0	273.0	NA92-42Db_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI16	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	725	pmagpy-4.2.17	NA92-42Db	u	2019-01-07T16:59:00Z	0	3e-05	0.0	-90.0	16	673.0
zhang	This study		0.1	289.4	-87.9	NA92-42Db_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		1.307e-06	3.0	273.0	NA92-42Db_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI17	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	726	pmagpy-4.2.17	NA92-42Db	u	2019-01-07T19:00:00Z	0	3e-05	0.0	-90.0	17	733.0
zhang	This study		0.1	326.8	-87.2	NA92-42Db_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		1.444e-06	3.0	273.0	NA92-42Db_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI18	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	727	pmagpy-4.2.17	NA92-42Db	u	2019-01-07T21:24:00Z	0	3e-05	0.0	-90.0	18	763.0
zhang	This study		1.7	323.1	-33.0	NA92-42Db_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		5.2879999999999994e-08	3.0	273.0	NA92-42Db_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI19	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	728	pmagpy-4.2.17	NA92-42Db	u	2019-01-08T09:30:00Z	0	0.0	0.0	0.0	19	763.0
zhang	This study		1.2	272.3	-43.5	NA92-42Db_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		2.9470000000000002e-08	3.0	273.0	NA92-42Db_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI20	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	729	pmagpy-4.2.17	NA92-42Db	u	2019-01-08T11:33:00Z	0	0.0	0.0	0.0	20	783.0
zhang	This study		0.2	349.4	-88.7	NA92-42Db_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		1.4480000000000002e-06	3.0	273.0	NA92-42Db_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI21	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	730	pmagpy-4.2.17	NA92-42Db	u	2019-01-08T13:31:00Z	0	3e-05	0.0	-90.0	21	733.0
zhang	This study	average of multiple measurements	0.1	277.6	-87.2	NA92-42Db_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		1.4340000000000002e-06	2.0	273.0	NA92-42Db_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI22	LT-T-I:DE-VM:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	731	pmagpy-4.2.17	NA92-42Db	u	2019-01-08T15:29:00Z	0	3e-05	0.0	-90.0	22	783.0
zhang	This study		0.8	105.7	1.2	NA92-42Dc_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		1.299e-06	3.0	273.0	NA92-42Dc_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI0	LT-NO:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	732	pmagpy-4.2.17	NA92-42Dc	u	2019-01-04T10:52:00Z	0	0.0	0.0	0.0	0	273.0
zhang	This study		0.7	106.8	1.5	NA92-42Dc_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		1.3e-06	3.0	273.0	NA92-42Dc_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI1	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	733	pmagpy-4.2.17	NA92-42Dc	u	2019-01-04T13:38:00Z	0	0.0	0.0	0.0	1	373.0
zhang	This study		1.1	108.8	0.7	NA92-42Dc_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		1.31e-06	3.0	273.0	NA92-42Dc_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI2	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	734	pmagpy-4.2.17	NA92-42Dc	u	2019-01-04T16:01:00Z	0	3e-05	0.0	-90.0	2	373.0
zhang	This study		0.8	107.5	-10.6	NA92-42Dc_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		1.056e-06	3.0	273.0	NA92-42Dc_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI3	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	735	pmagpy-4.2.17	NA92-42Dc	u	2019-01-05T09:02:00Z	0	3e-05	0.0	-90.0	3	473.0
zhang	This study		0.9	104.8	-1.8	NA92-42Dc_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		1.024e-06	3.0	273.0	NA92-42Dc_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI4	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	736	pmagpy-4.2.17	NA92-42Dc	u	2019-01-05T11:17:00Z	0	0.0	0.0	0.0	4	473.0
zhang	This study		0.6	106.3	-0.7	NA92-42Dc_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		4.0969999999999997e-07	3.0	273.0	NA92-42Dc_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI5	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	737	pmagpy-4.2.17	NA92-42Dc	u	2019-01-05T13:50:00Z	0	0.0	0.0	0.0	5	573.0
zhang	This study		1.7	101.1	-5.6	NA92-42Dc_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		4.105e-07	3.0	273.0	NA92-42Dc_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI6	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	738	pmagpy-4.2.17	NA92-42Dc	u	2019-01-05T15:37:00Z	0	3e-05	0.0	-90.0	6	373.0
zhang	This study		0.3	98.7	-52.2	NA92-42Dc_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		6.567e-07	3.0	273.0	NA92-42Dc_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI7	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	739	pmagpy-4.2.17	NA92-42Dc	u	2019-01-05T17:42:00Z	0	3e-05	0.0	-90.0	7	573.0
zhang	This study		0.3	101.9	-70.0	NA92-42Dc_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		6.459e-07	3.0	273.0	NA92-42Dc_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI8	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	740	pmagpy-4.2.17	NA92-42Dc	u	2019-01-06T08:16:00Z	0	3e-05	0.0	-90.0	8	623.0
zhang	This study		0.5	102.9	-11.5	NA92-42Dc_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		1.9960000000000001e-07	3.0	273.0	NA92-42Dc_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI9	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	741	pmagpy-4.2.17	NA92-42Dc	u	2019-01-06T10:32:00Z	0	0.0	0.0	0.0	9	623.0
zhang	This study		1.0	106.5	-9.0	NA92-42Dc_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		1.043e-07	3.0	273.0	NA92-42Dc_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI10	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	742	pmagpy-4.2.17	NA92-42Dc	u	2019-01-06T12:38:00Z	0	0.0	0.0	0.0	10	673.0
zhang	This study		0.2	96.6	-77.9	NA92-42Dc_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		5.956000000000001e-07	3.0	273.0	NA92-42Dc_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI11	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	743	pmagpy-4.2.17	NA92-42Dc	u	2019-01-06T14:45:00Z	0	3e-05	0.0	-90.0	11	573.0
zhang	This study		0.2	95.7	-79.5	NA92-42Dc_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		7.058e-07	3.0	273.0	NA92-42Dc_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI12	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	744	pmagpy-4.2.17	NA92-42Dc	u	2019-01-06T16:52:00Z	0	3e-05	0.0	-90.0	12	673.0
zhang	This study		0.2	111.5	-81.8	NA92-42Dc_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		7.498999999999999e-07	3.0	273.0	NA92-42Dc_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI13	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	745	pmagpy-4.2.17	NA92-42Dc	u	2019-01-07T09:55:00Z	0	3e-05	0.0	-90.0	13	703.0
zhang	This study		1.3	99.0	-26.4	NA92-42Dc_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		6.911e-08	3.0	273.0	NA92-42Dc_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI14	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	746	pmagpy-4.2.17	NA92-42Dc	u	2019-01-07T12:08:00Z	0	0.0	0.0	0.0	14	703.0
zhang	This study		0.6	101.8	-15.9	NA92-42Dc_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		4.4669999999999996e-08	3.0	273.0	NA92-42Dc_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI15	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	747	pmagpy-4.2.17	NA92-42Dc	u	2019-01-07T14:27:00Z	0	0.0	0.0	0.0	15	733.0
zhang	This study		0.2	90.4	-85.1	NA92-42Dc_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		7.578e-07	3.0	273.0	NA92-42Dc_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI16	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	748	pmagpy-4.2.17	NA92-42Dc	u	2019-01-07T16:59:00Z	0	3e-05	0.0	-90.0	16	673.0
zhang	This study		0.2	121.9	-86.1	NA92-42Dc_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		7.912999999999999e-07	3.0	273.0	NA92-42Dc_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI17	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	749	pmagpy-4.2.17	NA92-42Dc	u	2019-01-07T19:01:00Z	0	3e-05	0.0	-90.0	17	733.0
zhang	This study		0.2	109.8	-83.6	NA92-42Dc_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		8.739e-07	3.0	273.0	NA92-42Dc_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI18	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	750	pmagpy-4.2.17	NA92-42Dc	u	2019-01-07T21:25:00Z	0	3e-05	0.0	-90.0	18	763.0
zhang	This study		0.6	101.9	-35.0	NA92-42Dc_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		3.965e-08	3.0	273.0	NA92-42Dc_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI19	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	751	pmagpy-4.2.17	NA92-42Dc	u	2019-01-08T09:32:00Z	0	0.0	0.0	0.0	19	763.0
zhang	This study		0.5	123.0	-14.4	NA92-42Dc_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		2.025e-08	3.0	273.0	NA92-42Dc_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI20	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	752	pmagpy-4.2.17	NA92-42Dc	u	2019-01-08T11:33:00Z	0	0.0	0.0	0.0	20	783.0
zhang	This study		0.2	109.3	-85.2	NA92-42Dc_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		8.293e-07	3.0	273.0	NA92-42Dc_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI21	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	753	pmagpy-4.2.17	NA92-42Dc	u	2019-01-08T13:31:00Z	0	3e-05	0.0	-90.0	21	733.0
zhang	This study		0.2	88.3	-87.5	NA92-42Dc_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		8.185e-07	3.0	273.0	NA92-42Dc_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI22	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	754	pmagpy-4.2.17	NA92-42Dc	u	2019-01-08T15:30:00Z	0	3e-05	0.0	-90.0	22	783.0
zhang	This study		0.5	318.1	-36.5	NA92-42Dd_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		2.1180000000000003e-06	3.0	273.0	NA92-42Dd_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI0	LT-NO:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	755	pmagpy-4.2.17	NA92-42Dd	u	2019-01-04T10:53:00Z	0	0.0	0.0	0.0	0	273.0
zhang	This study		0.5	319.8	-36.2	NA92-42Dd_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		2.074e-06	3.0	273.0	NA92-42Dd_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI1	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	756	pmagpy-4.2.17	NA92-42Dd	u	2019-01-04T13:39:00Z	0	0.0	0.0	0.0	1	373.0
zhang	This study		0.4	317.1	-36.9	NA92-42Dd_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		2.086e-06	3.0	273.0	NA92-42Dd_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI2	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	757	pmagpy-4.2.17	NA92-42Dd	u	2019-01-04T16:01:00Z	0	3e-05	0.0	-90.0	2	373.0
zhang	This study		0.4	322.6	-46.2	NA92-42Dd_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		1.745e-06	3.0	273.0	NA92-42Dd_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI3	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	758	pmagpy-4.2.17	NA92-42Dd	u	2019-01-05T09:02:00Z	0	3e-05	0.0	-90.0	3	473.0
zhang	This study		0.4	317.6	-38.2	NA92-42Dd_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI		1.5240000000000001e-06	3.0	273.0	NA92-42Dd_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI4	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	759	pmagpy-4.2.17	NA92-42Dd	u	2019-01-05T11:18:00Z	0	0.0	0.0	0.0	4	473.0
